DMA	UTC	City	Region	RegionAbbr	Subregion	Longitude	Latitude	DMA_Search	EST	US_Search	Search
Billings, MT	2023-02-07 06	Billings	Montana	MT	Yellowstone County	-108.50606999999997	45.78426000000008	53	2023-02-07 01:00:00	67	3551
Ottumwa IA-Kirksville MO	2023-02-07 06	Kirksville	Missouri	MO	Adair County	-92.57201999999997	40.19682000000006	100	2023-02-07 01:00:00	67	6700
Harrisonburg VA	2023-02-07 06	Harrisonburg	Virginia	VA	City of Harrisonburg	-78.86969999999997	38.45163000000008	50	2023-02-07 01:00:00	67	3350
Elmira NY	2023-02-07 06	Elmira	New York	NY	Chemung County	-76.79892999999998	42.090640000000064	51	2023-02-07 01:00:00	67	3417
Missoula MT	2023-02-07 06	Missoula	Montana	MT	Missoula County	-113.99624999999996	46.872780000000034	37	2023-02-07 01:00:00	67	2479
San Angelo TX	2023-02-07 06	San Angelo	Texas	TX	Tom Green County	-100.44255999999996	31.46183000000008	36	2023-02-07 01:00:00	67	2412
Wheeling WV-Steubenville OH	2023-02-07 06	Steubenville	Ohio	OH	Jefferson County	-80.63842999999997	40.36962000000005	39	2023-02-07 01:00:00	67	2613
Montgomery (Selma) AL	2023-02-07 06	Selma	Alabama	AL	Dallas County	-87.03288425718515	32.41221875852521	92	2023-02-07 01:00:00	67	6164
Hattiesburg-Laurel MS	2023-02-07 06	Hattiesburg	Mississippi	MS	Forrest County	-89.33815899999996	31.325233000000026	34	2023-02-07 01:00:00	67	2278
Rockford IL	2023-02-07 06	Rockford	Illinois	IL	Winnebago County	-89.07739999999995	42.26690000000008	28	2023-02-07 01:00:00	67	1876
Duluth MN-Superior WI	2023-02-07 06	Duluth	Minnesota	MN	St. Louis County	-92.15246493953276	46.74651326018735	30	2023-02-07 01:00:00	67	2010
Laredo TX	2023-02-07 06	Laredo	Texas	TX	Webb County	-99.50230999999997	27.53092000000004	19	2023-02-07 01:00:00	67	1273
Idaho Falls-Pocatello ID	2023-02-07 06	Pocatello	Idaho	ID	Bannock County	-112.44707000002782	42.85455884157094	34	2023-02-07 01:00:00	67	2278
Bakersfield CA	2023-02-07 06	Bakersfield	California	CA	Kern County	-119.01885999999996	35.36730000000006	16	2023-02-07 01:00:00	67	1072
Bangor ME	2023-02-07 06	Bangor	Maine	ME	Penobscot County	-68.77076999999997	44.80171000000007	15	2023-02-07 01:00:00	67	1005
Biloxi-Gulfport MS	2023-02-07 06	Gulfport	Mississippi	MS	Harrison County	-89.09188999999996	30.38032000000004	16	2023-02-07 01:00:00	67	1072
Chattanooga TN	2023-02-07 06	Chattanooga	Tennessee	TN	Hamilton County	-85.30946999999996	35.04672000000005	14	2023-02-07 01:00:00	67	938
Monroe LA-El Dorado AR	2023-02-07 06	Monroe	Ohio	OH	Preble County	-84.67633999999998	39.88727000000006	25	2023-02-07 01:00:00	67	1675
Topeka KS	2023-02-07 06	Topeka	Kansas	KS	Shawnee County	-95.67117999999992	39.04928000000008	13	2023-02-07 01:00:00	67	871
Yakima-Pasco-Richland-Kennewick WA	2023-02-07 06	Finley	Washington	WA	Benton County	-119.06973	46.17291000000006	13	2023-02-07 01:00:00	67	871
Wichita Falls TX & Lawton OK	2023-02-07 06	Lawton	Oklahoma	OK	Comanche County	-98.43374861680476	34.73082523544293	33	2023-02-07 01:00:00	67	2211
Lansing MI	2023-02-07 06	Lansing	Michigan	MI	Ingham County	-84.55224999999997	42.73194000000007	11	2023-02-07 01:00:00	67	737
Johnstown-Altoona PA	2023-02-07 06	Altoona	Pennsylvania	PA	Blair County	-78.32129695025407	40.52020954635128	15	2023-02-07 01:00:00	67	1005
Wilmington NC	2023-02-07 06	Wilmington	North Carolina	NC	New Hanover County	-77.94599999999997	34.23497000000003	11	2023-02-07 01:00:00	67	737
Tulsa OK	2023-02-07 06	Tulsa	Oklahoma	OK	Tulsa County	-95.99352	36.15011000000004	9	2023-02-07 01:00:00	67	603
Shreveport LA	2023-02-07 06	Shreveport	Louisiana	LA	Caddo Parish	-93.74688999999996	32.51487000000003	8	2023-02-07 01:00:00	67	536
Lafayette LA	2023-02-07 06	Lafayette	Louisiana	LA	Lafayette Parish	-92.01704999999998	30.220320000000072	9	2023-02-07 01:00:00	67	603
Rochester MN-Mason City IA-Austin MN	2023-02-07 06	Rochester	Minnesota	MN	Olmsted County	-92.45932999999997	44.01932000000005	14	2023-02-07 01:00:00	67	938
Memphis TN	2023-02-07 06	Memphis	Tennessee	TN	Shelby County	-90.04924999999997	35.14976000000007	6	2023-02-07 01:00:00	67	402
Savannah GA	2023-02-07 06	Savannah	Georgia	GA	Chatham County	-81.09118999999998	32.080910000000074	6	2023-02-07 01:00:00	67	402
Louisville KY	2023-02-07 06	Louisville	Kentucky	KY	Jefferson County	-85.76665999999993	38.254890000000046	5	2023-02-07 01:00:00	67	335
South Bend-Elkhart IN	2023-02-07 06	Elkhart	Indiana	IN	Elkhart County	-85.99435542791646	41.67823591497595	6	2023-02-07 01:00:00	67	402
Portland-Auburn ME	2023-02-07 06	Auburn	Maine	ME	Androscoggin County	-70.28306819934934	44.021514101683046	10	2023-02-07 01:00:00	67	670
Lexington KY	2023-02-07 06	Lexington	Kentucky	KY	Fayette County	-84.50032	38.04859000000005	4	2023-02-07 01:00:00	67	268
Baltimore MD	2023-02-07 06	Baltimore	Maryland	MD	City of Baltimore	-76.60925999999995	39.290580000000034	2	2023-02-07 01:00:00	67	134
Salt Lake City UT	2023-02-07 06	Salt Lake City	Utah	UT	Salt Lake County	-111.88822	40.76031000000006	4	2023-02-07 01:00:00	67	268
Denver CO	2023-02-07 06	Denver	Colorado	CO	City and County of Denver	-104.99201999999995	39.74001000000004	2	2023-02-07 01:00:00	67	134
Norfolk-Portsmouth-Newport News VA	2023-02-07 06	Portsmouth	Rhode Island	RI	Newport	-71.25359999999995	41.58999000000006	4	2023-02-07 01:00:00	67	268
San Diego CA	2023-02-07 06	San Diego	California	CA	San Diego County	-117.16170999999996	32.71568000000008	1	2023-02-07 01:00:00	67	67
Honolulu HI	2023-02-07 06	Honolulu	Hawaii	HI	City and County of Honolulu	-157.85787999999997	21.30493000000008	1	2023-02-07 01:00:00	67	67
Cleveland-Akron (Canton) OH	2023-02-07 06	Canton	Ohio	OH	Stark County	-81.38800503285043	40.77287999716256	2	2023-02-07 01:00:00	67	134
Laredo TX	2023-02-07 06	Melbourne	Florida	FL	Brevard County	-80.66641210933265	28.08223636700527	2	2023-02-07 01:00:00	67	134
Victoria TX	2023-02-07 06	Manchester	New Hampshire	NH	Hillsborough County	-71.47493182459515	43.029593346961455	1	2023-02-07 01:00:00	67	67
Orlando-Daytona Beach-Melbourne FL	2023-02-07 06	Springfield	Illinois	IL	Sangamon County	-89.64715339040946	39.837449984549295	7	2023-02-07 01:00:00	67	469
Fairbanks AK	2023-02-07 07	Laredo	Texas	TX	Webb County	-99.50230999999997	27.53092000000004	100	2023-02-07 02:00:00	77	7700
Jackson TN	2023-02-07 07	Victoria	Texas	TX	Victoria County	-97.00356999999995	28.80594000000008	96	2023-02-07 02:00:00	77	7392
Terre Haute IN	2023-02-07 07	Fairbanks	Alaska	AK	Fairbanks North Star Borough	-147.72209999999998	64.84525000000008	91	2023-02-07 02:00:00	77	7007
Boston MA-Manchester NH	2023-02-07 07	Jackson	Tennessee	TN	Madison County	-88.81939999999997	35.61390000000006	84	2023-02-07 02:00:00	77	6468
Clarksburg-Weston WV	2023-02-07 07	Terre Haute	Indiana	IN	Vigo County	-87.41300999999999	39.46649000000008	85	2023-02-07 02:00:00	77	6545
Sioux Falls(Mitchell) SD	2023-02-07 07	Clarksburg	West Virginia	WV	Harrison County	-80.34016999999993	39.27944000000008	62	2023-02-07 02:00:00	77	4774
Champaign & Springfield-Decatur IL	2023-02-07 07	Sioux Falls	South Dakota	SD	Minnehaha County	-96.73127999999996	43.54577000000006	48	2023-02-07 02:00:00	77	3696
Panama City FL	2023-02-07 07	Panama City	Florida	FL	Bay County	-85.66033	30.15987000000007	27	2023-02-07 02:00:00	77	2079
Santa Barbara-Santa Maria-San Luis Obispo CA	2023-02-07 07	Santa Maria	California	CA	Santa Barbara	-120.42950467295438	34.910408369906094	35	2023-02-07 02:00:00	77	2695
Tallahassee FL-Thomasville GA	2023-02-07 07	Thomasville	Georgia	GA	Thomas County	-83.98791044156097	30.68477418710404	43	2023-02-07 02:00:00	77	3311
Gainesville FL	2023-02-07 07	Gainesville	Florida	FL	Alachua County	-82.32271999999993	29.65198000000004	26	2023-02-07 02:00:00	77	2002
Cedar Rapids-Waterloo-Iowa City & Dubuque IA	2023-02-07 07	Waterloo	Iowa	IA	Black Hawk County	-92.33877829277164	42.495836568877465	31	2023-02-07 02:00:00	77	2387
Wilmington NC	2023-02-07 07	Wilmington	North Carolina	NC	New Hanover County	-77.94599999999997	34.23497000000003	16	2023-02-07 02:00:00	77	1232
Springfield MO	2023-02-07 07	Springfield	Missouri	MO	Greene County	-93.29159	37.20897000000008	15	2023-02-07 02:00:00	77	1155
La Crosse-Eau Claire WI	2023-02-07 07	Eau Claire	Wisconsin	WI	Eau Claire County	-91.46198630354552	44.76897105875712	25	2023-02-07 02:00:00	77	1925
Florence-Myrtle Beach SC	2023-02-07 07	Myrtle Beach	South Carolina	SC	Horry County	-78.99494599999997	33.67792000000003	14	2023-02-07 02:00:00	77	1078
Paducah KY-Cape Girardeau MO-Harrisburg-Mount Vernon IL	2023-02-07 07	Mt Vernon	Illinois	IL	Jefferson County	-88.90363999999995	38.31728000000004	17	2023-02-07 02:00:00	77	1309
St. Louis MO	2023-02-07 07	St Louis	Missouri	MO	City of St. Louis	-90.19955999999996	38.62775000000005	10	2023-02-07 02:00:00	77	770
Springfield-Holyoke MA	2023-02-07 07	Holyoke	Massachusetts	MA	Hampden County	-72.60820699999994	42.206154000000026	16	2023-02-07 02:00:00	77	1232
Ft. Smith-Fayetteville-Springdale-Rogers AR	2023-02-07 07	Springdale	Arkansas	AR	Washington County	-94.1037260045514	36.17115248366951	10	2023-02-07 02:00:00	77	770
Harlingen-Weslaco-Brownsville-McAllen TX	2023-02-07 07	McAllen	Texas	TX	Hidalgo County	-98.22930999999994	26.207700000000045	10	2023-02-07 02:00:00	77	770
San Diego CA	2023-02-07 07	San Diego	California	CA	San Diego County	-117.16170999999996	32.71568000000008	5	2023-02-07 02:00:00	77	385
Wichita-Hutchinson KS	2023-02-07 07	Hutchinson	Kansas	KS	Reno County	-97.84744978200544	38.148354836871526	9	2023-02-07 02:00:00	77	693
Chicago IL	2023-02-07 07	Chicago	Illinois	IL	Cook County	-87.63244999999995	41.88425000000007	3	2023-02-07 02:00:00	77	231
Boston MA-Manchester NH	2023-02-07 07	Manchester	New Hampshire	NH	Hillsborough County	-71.47493182459515	43.029593346961455	5	2023-02-07 02:00:00	77	385
Little Rock-Pine Bluff AR	2023-02-07 07	White Hall	Arkansas	AR	Jefferson County	-92.09252787844376	34.280418002916115	12	2023-02-07 02:00:00	77	924
Greenville-Spartanburg SC-Asheville NC-Anderson SC	2023-02-07 07	Anderson	South Carolina	SC	Anderson County	-82.64961999999997	34.50061000000005	5	2023-02-07 02:00:00	77	385
San Francisco-Oakland-San Jose CA	2023-02-07 07	Emeryville	California	CA	Alameda County	-122.3006560569526	37.84698441327769	2	2023-02-07 02:00:00	77	154
Jonesboro AR	2023-02-07 07	Dallas	Texas	TX	Tarrant County	-97.03982999999994	32.889850000000024	1	2023-02-07 02:00:00	77	77
Meridian MS	2023-02-07 07	Hagerstown	Maryland	MD	Washington County	-77.72770017407683	39.64561007964432	2	2023-02-07 02:00:00	77	154
Mankato MN	2023-02-07 08	Jonesboro	Arkansas	AR	Craighead County	-90.70506999999996	35.83525000000003	55	2023-02-07 03:00:00	78	4290
Dallas-Ft. Worth TX	2023-02-07 08	Meridian	Mississippi	MS	Lauderdale County	-88.70307999999994	32.365080000000034	40	2023-02-07 03:00:00	78	3120
Panama City FL	2023-02-07 08	Mankato	Minnesota	MN	Blue Earth County	-94.00240999999994	44.16740000000004	30	2023-02-07 03:00:00	78	2340
Biloxi-Gulfport MS	2023-02-07 08	Panama City	Florida	FL	Bay County	-85.66033	30.15987000000007	26	2023-02-07 03:00:00	78	2028
Cheyenne WY-Scottsbluff NE	2023-02-07 08	Gulfport	Mississippi	MS	Harrison County	-89.09188999999996	30.38032000000004	24	2023-02-07 03:00:00	78	1872
Salisbury MD	2023-02-07 08	Scottsbluff	Nebraska	NE	Scotts Bluff County	-103.63793502731151	41.8762950002571	100	2023-02-07 03:00:00	78	7800
Corpus Christi TX	2023-02-07 08	Salisbury	Maryland	MD	Wicomico County	-75.59986999999995	38.36551000000002	13	2023-02-07 03:00:00	78	1014
Cedar Rapids-Waterloo-Iowa City & Dubuque IA	2023-02-07 08	Corpus Christi	Texas	TX	Nueces County	-97.40389	27.79641000000004	12	2023-02-07 03:00:00	78	936
Wausau-Rhinelander WI	2023-02-07 08	Waterloo	Iowa	IA	Black Hawk County	-92.33877829277164	42.495836568877465	15	2023-02-07 03:00:00	78	1170
Washington DC (Hagerstown MD)	2023-02-07 08	Rhinelander	Wisconsin	WI	Oneida County	-89.52343390348499	45.607513411484646	10	2023-02-07 03:00:00	78	780
Binghamton NY	2023-02-07 08	Binghamton	New York	NY	Broome County	-75.91128999999995	42.09871000000004	9	2023-02-07 03:00:00	78	702
La Crosse-Eau Claire WI	2023-02-07 08	Eau Claire	Wisconsin	WI	Eau Claire County	-91.46198630354552	44.76897105875712	19	2023-02-07 03:00:00	78	1482
Youngstown OH	2023-02-07 08	Youngstown	Ohio	OH	Mahoning County	-80.65078999999997	41.098100000000045	8	2023-02-07 03:00:00	78	624
Madison WI	2023-02-07 08	Madison	Wisconsin	WI	Dane County	-89.38643999999994	43.07313000000005	8	2023-02-07 03:00:00	78	624
Gainesville FL	2023-02-07 08	Gainesville	Florida	FL	Alachua County	-82.32271999999993	29.65198000000004	7	2023-02-07 03:00:00	78	546
Columbus GA	2023-02-07 08	Columbus	Georgia	GA	Muscogee County	-84.98756999999993	32.46288000000004	7	2023-02-07 03:00:00	78	546
Lafayette LA	2023-02-07 08	Lafayette	Louisiana	LA	Lafayette Parish	-92.01704999999998	30.220320000000072	7	2023-02-07 03:00:00	78	546
Omaha NE	2023-02-07 08	Omaha	Nebraska	NE	Douglas County	-95.94025999999997	41.26068000000004	6	2023-02-07 03:00:00	78	468
Honolulu HI	2023-02-07 08	Honolulu	Hawaii	HI	City and County of Honolulu	-157.85787999999997	21.30493000000008	5	2023-02-07 03:00:00	78	390
Tyler-Longview(Lufkin & Nacogdoches) TX	2023-02-07 08	Nacogdoches	Texas	TX	Nacogdoches County	-94.65589999999996	31.60378000000003	11	2023-02-07 03:00:00	78	858
Austin TX	2023-02-07 08	Austin	Texas	TX	Travis County	-97.74298999999996	30.26759000000004	4	2023-02-07 03:00:00	78	312
Mobile AL-Pensacola (Ft. Walton Beach) FL	2023-02-07 08	Fort Walton Beach	Florida	FL	Okaloosa County	-86.61529999999999	30.40424000000008	8	2023-02-07 03:00:00	78	624
Oklahoma City OK	2023-02-07 08	Oklahoma City	Oklahoma	OK	Oklahoma County	-97.52106999999997	35.472030000000075	4	2023-02-07 03:00:00	78	312
Birmingham AL	2023-02-07 08	Birmingham	Alabama	AL	Jefferson County	-86.81178999999997	33.52072000000004	3	2023-02-07 03:00:00	78	234
Huntsville-Decatur (Florence) AL	2023-02-07 08	Florence	Alabama	AL	Lauderdale County	-87.60946000814877	34.835329994016945	4	2023-02-07 03:00:00	78	312
Charleston-Huntington WV	2023-02-07 08	Huntington	West Virginia	WV	Cabell County	-82.41917368177556	38.41415102368572	5	2023-02-07 03:00:00	78	390
Syracuse NY	2023-02-07 08	Syracuse	New York	NY	Onondaga County	-76.14737999999994	43.05042000000003	3	2023-02-07 03:00:00	78	234
Wilmington NC	2023-02-07 08	Wilmington	North Carolina	NC	New Hanover County	-77.94599999999997	34.23497000000003	3	2023-02-07 03:00:00	78	234
Richmond-Petersburg VA	2023-02-07 08	Petersburg	Virginia	VA	City of Petersburg	-77.3686188360574	37.23828377309041	4	2023-02-07 03:00:00	78	312
Albuquerque-Santa Fe NM	2023-02-07 08	Albuquerque	New Mexico	NM	Bernalillo County	-106.57998499999997	35.088640000000055	3	2023-02-07 03:00:00	78	234
Toledo OH	2023-02-07 08	Toledo	Ohio	OH	Lucas County	-83.53673999999995	41.65404000000007	3	2023-02-07 03:00:00	78	234
San Francisco-Oakland-San Jose CA	2023-02-07 08	Emeryville	California	CA	Alameda County	-122.3006560569526	37.84698441327769	3	2023-02-07 03:00:00	78	234
Memphis TN	2023-02-07 08	Memphis	Tennessee	TN	Shelby County	-90.04924999999997	35.14976000000007	2	2023-02-07 03:00:00	78	156
Pittsburgh PA	2023-02-07 08	Pittsburgh	Pennsylvania	PA	Allegheny County	-79.99733999999995	40.43851000000007	3	2023-02-07 03:00:00	78	234
Kansas City MO	2023-02-07 08	Kansas City	Missouri	MO	Jackson County	-94.58310999999996	39.10344000000004	2	2023-02-07 03:00:00	78	156
Portland OR	2023-02-07 08	Portland	Oregon	OR	Multnomah County	-122.67562999999996	45.51179000000008	2	2023-02-07 03:00:00	78	156
Phoenix AZ	2023-02-07 08	Phoenix	Arizona	AZ	Maricopa County	-112.07579999999996	33.44825000000003	1	2023-02-07 03:00:00	78	78
Columbus OH	2023-02-07 08	Columbus	Ohio	OH	Franklin County	-83.00274999999993	39.96199000000007	1	2023-02-07 03:00:00	78	78
Eureka CA	2023-02-07 08	Pittston	Pennsylvania	PA	Luzerne County	-75.72943999999995	41.33717000000007	2	2023-02-07 03:00:00	78	156
Wilkes Barre-Scranton PA	2023-02-07 08	Charlotte	North Carolina	NC	Mecklenburg County	-80.83795999999995	35.222860000000026	1	2023-02-07 03:00:00	78	78
Rapid City SD	2023-02-07 08	Holyoke	Massachusetts	MA	Hampden County	-72.60820699999994	42.206154000000026	3	2023-02-07 03:00:00	78	234
Alpena MI	2023-02-07 09	Eureka	California	CA	Humboldt County	-124.15952999999996	40.803270000000055	100	2023-02-07 04:00:00	57	5700
Charlotte NC	2023-02-07 09	Rapid City	South Dakota	SD	Pennington County	-103.23079999999996	44.08146000000005	30	2023-02-07 04:00:00	57	1710
Mankato MN	2023-02-07 09	Alpena	Michigan	MI	Alpena County	-83.44514999999996	45.06156000000004	28	2023-02-07 04:00:00	57	1596
San Angelo TX	2023-02-07 09	Mankato	Minnesota	MN	Blue Earth County	-94.00240999999994	44.16740000000004	13	2023-02-07 04:00:00	57	741
Springfield-Holyoke MA	2023-02-07 09	San Angelo	Texas	TX	Tom Green County	-100.44255999999996	31.46183000000008	18	2023-02-07 04:00:00	57	1026
Columbia-Jefferson City MO	2023-02-07 09	Jefferson	Arkansas	AR	Columbia	-93.36837999999992	33.35105000000004	10	2023-02-07 04:00:00	57	570
Erie PA	2023-02-07 09	Erie	Pennsylvania	PA	Erie County	-80.08549999999997	42.129820000000045	5	2023-02-07 04:00:00	57	285
Marquette MI	2023-02-07 09	Marquette	Michigan	MI	Marquette County	-87.41262999999998	46.545840000000055	4	2023-02-07 04:00:00	57	228
Santa Barbara-Santa Maria-San Luis Obispo CA	2023-02-07 09	Santa Maria	California	CA	Santa Barbara	-120.42950467295438	34.910408369906094	9	2023-02-07 04:00:00	57	513
Medford-Klamath Falls OR	2023-02-07 09	Klamath Falls	Oregon	OR	Klamath County	-121.78205999999994	42.22388000000007	18	2023-02-07 04:00:00	57	1026
Clarksburg-Weston WV	2023-02-07 09	Clarksburg	West Virginia	WV	Harrison County	-80.34016999999993	39.27944000000008	4	2023-02-07 04:00:00	57	228
Duluth MN-Superior WI	2023-02-07 09	Duluth	Minnesota	MN	St. Louis County	-92.15246493953276	46.74651326018735	3	2023-02-07 04:00:00	57	171
Youngstown OH	2023-02-07 09	Youngstown	Ohio	OH	Mahoning County	-80.65078999999997	41.098100000000045	2	2023-02-07 04:00:00	57	114
Las Vegas NV	2023-02-07 09	Las Vegas	Nevada	NV	Clark County	-115.14000999999996	36.17193000000003	2	2023-02-07 04:00:00	57	114
Springfield MO	2023-02-07 09	Springfield	Missouri	MO	Greene County	-93.29159	37.20897000000008	2	2023-02-07 04:00:00	57	114
Bluefield-Beckley-Oak Hill WV	2023-02-07 09	Bluefield	West Virginia	WV	Mercer County	-81.22261999999995	37.26798000000008	5	2023-02-07 04:00:00	57	285
Wichita Falls TX & Lawton OK	2023-02-07 09	Lawton	Oklahoma	OK	Comanche County	-98.43374861680476	34.73082523544293	3	2023-02-07 04:00:00	57	171
Tyler-Longview(Lufkin & Nacogdoches) TX	2023-02-07 09	Nacogdoches	Texas	TX	Nacogdoches County	-94.65589999999996	31.60378000000003	2	2023-02-07 04:00:00	57	114
Burlington VT-Plattsburgh NY	2023-02-07 09	Burlington	Vermont	VT	Chittenden County	-73.25744093254113	44.51981909934685	1	2023-02-07 04:00:00	57	57
Des Moines-Ames IA	2023-02-07 09	Ames	Iowa	IA	Story County	-93.60973762720616	42.02379006704694	1	2023-02-07 04:00:00	57	57
Syracuse NY	2023-02-07 09	Syracuse	New York	NY	Onondaga County	-76.14737999999994	43.05042000000003	1	2023-02-07 04:00:00	57	57
Lansing MI	2023-02-07 09	Lansing	Michigan	MI	Ingham County	-84.55224999999997	42.73194000000007	1	2023-02-07 04:00:00	57	57
Providence RI-New Bedford MA	2023-02-07 09	Acushnet	Massachusetts	MA	Bristol County	-70.90428498615711	41.667410010317056	1	2023-02-07 04:00:00	57	57
Birmingham AL	2023-02-07 09	Birmingham	Alabama	AL	Jefferson County	-86.81178999999997	33.52072000000004	1	2023-02-07 04:00:00	57	57
Albuquerque-Santa Fe NM	2023-02-07 09	Albuquerque	New Mexico	NM	Bernalillo County	-106.57998499999997	35.088640000000055	1	2023-02-07 04:00:00	57	57
Rochester NY	2023-02-07 09	Rochester	New York	NY	Monroe County	-77.61631999999997	43.155800000000056	1	2023-02-07 04:00:00	57	57
Columbia SC	2023-02-07 09	Columbia	South Carolina	SC	Richland County	-81.04536999999993	33.99882000000002	1	2023-02-07 04:00:00	57	57
Sacramento-Stockton-Modesto CA	2023-02-07 09	Stockton	California	CA	San Joaquin County	-121.27113622179256	37.930607075860735	1	2023-02-07 04:00:00	57	57
Cleveland-Akron (Canton) OH	2023-02-07 09	Canton	Ohio	OH	Stark County	-81.38800503285043	40.77287999716256	1	2023-02-07 04:00:00	57	57
Springfield-Holyoke MA	2023-02-07 09	Holyoke	Massachusetts	MA	Hampden County	-72.60820699999994	42.206154000000026	1	2023-02-07 04:00:00	57	57
Charleston SC	2023-02-07 09	Charleston	South Carolina	SC	Charleston County	-79.93159999999993	32.781150000000025	1	2023-02-07 04:00:00	57	57
Cincinnati OH	2023-02-07 09	Cincinnati	Ohio	OH	Hamilton County	-84.51438999999993	39.12711000000007	1	2023-02-07 04:00:00	57	57
