SUMLEV,CBSA,NAME,LSAD,DATE,POPESTIMATE
310,14160,"Bluffton, IN",Micropolitan Statistical Area,3,28197
310,14180,"Blytheville, AR",Micropolitan Statistical Area,1,40685
310,14180,"Blytheville, AR",Micropolitan Statistical Area,2,40503
310,14180,"Blytheville, AR",Micropolitan Statistical Area,3,39661
310,14220,"Bogalusa, LA",Micropolitan Statistical Area,1,45463
310,14220,"Bogalusa, LA",Micropolitan Statistical Area,2,45370
310,14220,"Bogalusa, LA",Micropolitan Statistical Area,3,45133
310,14300,"Bonham, TX",Micropolitan Statistical Area,1,35662
310,14300,"Bonham, TX",Micropolitan Statistical Area,2,35732
310,14300,"Bonham, TX",Micropolitan Statistical Area,3,36569
310,14380,"Boone, NC",Micropolitan Statistical Area,1,54086
310,14380,"Boone, NC",Micropolitan Statistical Area,2,54072
310,14380,"Boone, NC",Micropolitan Statistical Area,3,54234
310,14420,"Borger, TX",Micropolitan Statistical Area,1,20617
310,14420,"Borger, TX",Micropolitan Statistical Area,2,20539
310,14420,"Borger, TX",Micropolitan Statistical Area,3,20495
310,14580,"Bozeman, MT",Micropolitan Statistical Area,1,118960
310,14580,"Bozeman, MT",Micropolitan Statistical Area,2,119502
310,14580,"Bozeman, MT",Micropolitan Statistical Area,3,122713
310,14620,"Bradford, PA",Micropolitan Statistical Area,1,40432
310,14620,"Bradford, PA",Micropolitan Statistical Area,2,40306
310,14620,"Bradford, PA",Micropolitan Statistical Area,3,39941
310,14660,"Brainerd, MN",Micropolitan Statistical Area,1,96189
310,14660,"Brainerd, MN",Micropolitan Statistical Area,2,96361
310,14660,"Brainerd, MN",Micropolitan Statistical Area,3,97909
310,14700,"Branson, MO",Micropolitan Statistical Area,1,56066
310,14700,"Branson, MO",Micropolitan Statistical Area,2,56020
310,14700,"Branson, MO",Micropolitan Statistical Area,3,56387
310,14720,"Breckenridge, CO",Micropolitan Statistical Area,1,31055
310,14720,"Breckenridge, CO",Micropolitan Statistical Area,2,30971
310,14720,"Breckenridge, CO",Micropolitan Statistical Area,3,30941
310,14780,"Brenham, TX",Micropolitan Statistical Area,1,35805
310,14780,"Brenham, TX",Micropolitan Statistical Area,2,35837
310,14780,"Brenham, TX",Micropolitan Statistical Area,3,35891
310,14820,"Brevard, NC",Micropolitan Statistical Area,1,32986
310,14820,"Brevard, NC",Micropolitan Statistical Area,2,33009
310,14820,"Brevard, NC",Micropolitan Statistical Area,3,33165
310,15020,"Brookhaven, MS",Micropolitan Statistical Area,1,34907
310,15020,"Brookhaven, MS",Micropolitan Statistical Area,2,34815
310,15020,"Brookhaven, MS",Micropolitan Statistical Area,3,34943
310,15060,"Brookings, OR",Micropolitan Statistical Area,1,23446
310,15060,"Brookings, OR",Micropolitan Statistical Area,2,23503
310,15060,"Brookings, OR",Micropolitan Statistical Area,3,23683
310,15100,"Brookings, SD",Micropolitan Statistical Area,1,34375
310,15100,"Brookings, SD",Micropolitan Statistical Area,2,34339
310,15100,"Brookings, SD",Micropolitan Statistical Area,3,34639
310,15140,"Brownsville, TN",Micropolitan Statistical Area,1,17864
310,15140,"Brownsville, TN",Micropolitan Statistical Area,2,17795
310,15140,"Brownsville, TN",Micropolitan Statistical Area,3,17694
310,15220,"Brownwood, TX",Micropolitan Statistical Area,1,38095
310,15220,"Brownwood, TX",Micropolitan Statistical Area,2,38002
310,15220,"Brownwood, TX",Micropolitan Statistical Area,3,38192
310,15340,"Bucyrus-Galion, OH",Micropolitan Statistical Area,1,42025
310,15340,"Bucyrus-Galion, OH",Micropolitan Statistical Area,2,41928
310,15340,"Bucyrus-Galion, OH",Micropolitan Statistical Area,3,41754
310,15420,"Burley, ID",Micropolitan Statistical Area,1,46268
310,15420,"Burley, ID",Micropolitan Statistical Area,2,46373
310,15420,"Burley, ID",Micropolitan Statistical Area,3,47119
310,15460,"Burlington, IA-IL",Micropolitan Statistical Area,1,45297
310,15460,"Burlington, IA-IL",Micropolitan Statistical Area,2,45170
310,15460,"Burlington, IA-IL",Micropolitan Statistical Area,3,44803
310,15580,"Butte-Silver Bow, MT",Micropolitan Statistical Area,1,35133
310,15580,"Butte-Silver Bow, MT",Micropolitan Statistical Area,2,35168
310,15580,"Butte-Silver Bow, MT",Micropolitan Statistical Area,3,35411
310,15620,"Cadillac, MI",Micropolitan Statistical Area,1,48725
310,15620,"Cadillac, MI",Micropolitan Statistical Area,2,48743
310,15620,"Cadillac, MI",Micropolitan Statistical Area,3,49031
310,15660,"Calhoun, GA",Micropolitan Statistical Area,1,57544
310,15660,"Calhoun, GA",Micropolitan Statistical Area,2,57696
310,15660,"Calhoun, GA",Micropolitan Statistical Area,3,58237
310,15700,"Cambridge, MD",Micropolitan Statistical Area,1,32531
310,15700,"Cambridge, MD",Micropolitan Statistical Area,2,32508
310,15700,"Cambridge, MD",Micropolitan Statistical Area,3,32489
310,15740,"Cambridge, OH",Micropolitan Statistical Area,1,38438
310,15740,"Cambridge, OH",Micropolitan Statistical Area,2,38390
310,15740,"Cambridge, OH",Micropolitan Statistical Area,3,38287
310,15780,"Camden, AR",Micropolitan Statistical Area,1,27389
310,15780,"Camden, AR",Micropolitan Statistical Area,2,27317
310,15780,"Camden, AR",Micropolitan Statistical Area,3,27047
310,15820,"Campbellsville, KY",Micropolitan Statistical Area,1,37130
310,15820,"Campbellsville, KY",Micropolitan Statistical Area,2,37132
310,15820,"Campbellsville, KY",Micropolitan Statistical Area,3,37526
310,15860,"Ca駉n City, CO",Micropolitan Statistical Area,1,48939
310,15860,"Ca駉n City, CO",Micropolitan Statistical Area,2,48981
310,15860,"Ca駉n City, CO",Micropolitan Statistical Area,3,49661
310,16100,"Carlsbad-Artesia, NM",Micropolitan Statistical Area,1,62314
310,16100,"Carlsbad-Artesia, NM",Micropolitan Statistical Area,2,62257
310,16100,"Carlsbad-Artesia, NM",Micropolitan Statistical Area,3,60911
310,16140,"Carroll, IA",Micropolitan Statistical Area,1,20760
310,16140,"Carroll, IA",Micropolitan Statistical Area,2,20702
310,16140,"Carroll, IA",Micropolitan Statistical Area,3,20692
310,16260,"Cedar City, UT",Micropolitan Statistical Area,1,57289
310,16260,"Cedar City, UT",Micropolitan Statistical Area,2,57640
310,16260,"Cedar City, UT",Micropolitan Statistical Area,3,60519
310,16340,"Cedartown, GA",Micropolitan Statistical Area,1,42853
310,16340,"Cedartown, GA",Micropolitan Statistical Area,2,42925
310,16340,"Cedartown, GA",Micropolitan Statistical Area,3,43496
310,16380,"Celina, OH",Micropolitan Statistical Area,1,42528
310,16380,"Celina, OH",Micropolitan Statistical Area,2,42471
310,16380,"Celina, OH",Micropolitan Statistical Area,3,42309
310,16420,"Central City, KY",Micropolitan Statistical Area,1,30928
310,16420,"Central City, KY",Micropolitan Statistical Area,2,30875
310,16420,"Central City, KY",Micropolitan Statistical Area,3,30694
310,16460,"Centralia, IL",Micropolitan Statistical Area,1,37729
310,16460,"Centralia, IL",Micropolitan Statistical Area,2,37613
310,16460,"Centralia, IL",Micropolitan Statistical Area,3,37390
310,16500,"Centralia, WA",Micropolitan Statistical Area,1,82149
310,16500,"Centralia, WA",Micropolitan Statistical Area,2,82474
310,16500,"Centralia, WA",Micropolitan Statistical Area,3,84398
310,16660,"Charleston-Mattoon, IL",Micropolitan Statistical Area,1,57313
310,16660,"Charleston-Mattoon, IL",Micropolitan Statistical Area,2,57165
310,16660,"Charleston-Mattoon, IL",Micropolitan Statistical Area,3,57110
310,17060,"Chillicothe, OH",Micropolitan Statistical Area,1,77093
310,17060,"Chillicothe, OH",Micropolitan Statistical Area,2,76985
310,17060,"Chillicothe, OH",Micropolitan Statistical Area,3,76891
310,17220,"Clarksburg, WV",Micropolitan Statistical Area,1,90434
310,17220,"Clarksburg, WV",Micropolitan Statistical Area,2,90258
310,17220,"Clarksburg, WV",Micropolitan Statistical Area,3,89385
310,17260,"Clarksdale, MS",Micropolitan Statistical Area,1,21390
310,17260,"Clarksdale, MS",Micropolitan Statistical Area,2,21232
310,17260,"Clarksdale, MS",Micropolitan Statistical Area,3,20810
310,17340,"Clearlake, CA",Micropolitan Statistical Area,1,68163
310,17340,"Clearlake, CA",Micropolitan Statistical Area,2,68174
310,17340,"Clearlake, CA",Micropolitan Statistical Area,3,68766
310,17380,"Cleveland, MS",Micropolitan Statistical Area,1,30985
310,17380,"Cleveland, MS",Micropolitan Statistical Area,2,30849
310,17380,"Cleveland, MS",Micropolitan Statistical Area,3,30308
310,17500,"Clewiston, FL",Micropolitan Statistical Area,1,39619
310,17500,"Clewiston, FL",Micropolitan Statistical Area,2,39707
310,17500,"Clewiston, FL",Micropolitan Statistical Area,3,40313
310,17540,"Clinton, IA",Micropolitan Statistical Area,1,46460
310,17540,"Clinton, IA",Micropolitan Statistical Area,2,46418
310,17540,"Clinton, IA",Micropolitan Statistical Area,3,46463
310,17580,"Clovis, NM",Micropolitan Statistical Area,1,48430
310,17580,"Clovis, NM",Micropolitan Statistical Area,2,48325
310,17580,"Clovis, NM",Micropolitan Statistical Area,3,47999
310,17700,"Coffeyville, KS",Micropolitan Statistical Area,1,31486
310,17700,"Coffeyville, KS",Micropolitan Statistical Area,2,31360
310,17700,"Coffeyville, KS",Micropolitan Statistical Area,3,31156
310,17740,"Coldwater, MI",Micropolitan Statistical Area,1,44862
310,17740,"Coldwater, MI",Micropolitan Statistical Area,2,44810
310,17740,"Coldwater, MI",Micropolitan Statistical Area,3,44985
310,18060,"Columbus, MS",Micropolitan Statistical Area,1,58879
310,18060,"Columbus, MS",Micropolitan Statistical Area,2,58726
310,18060,"Columbus, MS",Micropolitan Statistical Area,3,58150
310,18100,"Columbus, NE",Micropolitan Statistical Area,1,34296
310,18100,"Columbus, NE",Micropolitan Statistical Area,2,34280
310,18100,"Columbus, NE",Micropolitan Statistical Area,3,34241
310,18180,"Concord, NH",Micropolitan Statistical Area,1,153808
310,18180,"Concord, NH",Micropolitan Statistical Area,2,153922
310,18180,"Concord, NH",Micropolitan Statistical Area,3,155238
310,18220,"Connersville, IN",Micropolitan Statistical Area,1,23398
310,18220,"Connersville, IN",Micropolitan Statistical Area,2,23333
310,18220,"Connersville, IN",Micropolitan Statistical Area,3,23360
310,18260,"Cookeville, TN",Micropolitan Statistical Area,1,113982
310,18260,"Cookeville, TN",Micropolitan Statistical Area,2,114187
310,18260,"Cookeville, TN",Micropolitan Statistical Area,3,115777
310,18300,"Coos Bay, OR",Micropolitan Statistical Area,1,64929
310,18300,"Coos Bay, OR",Micropolitan Statistical Area,2,64887
310,18300,"Coos Bay, OR",Micropolitan Statistical Area,3,64999
310,18380,"Cordele, GA",Micropolitan Statistical Area,1,20128
310,18380,"Cordele, GA",Micropolitan Statistical Area,2,20042
310,18380,"Cordele, GA",Micropolitan Statistical Area,3,19879
310,18420,"Corinth, MS",Micropolitan Statistical Area,1,34740
310,18420,"Corinth, MS",Micropolitan Statistical Area,2,34680
310,18420,"Corinth, MS",Micropolitan Statistical Area,3,34349
310,18460,"Cornelia, GA",Micropolitan Statistical Area,1,46031
310,18460,"Cornelia, GA",Micropolitan Statistical Area,2,46105
310,18460,"Cornelia, GA",Micropolitan Statistical Area,3,46774
310,18500,"Corning, NY",Micropolitan Statistical Area,1,93584
310,18500,"Corning, NY",Micropolitan Statistical Area,2,93363
310,18500,"Corning, NY",Micropolitan Statistical Area,3,92948
310,18620,"Corsicana, TX",Micropolitan Statistical Area,1,52624
310,18620,"Corsicana, TX",Micropolitan Statistical Area,2,52784
310,18620,"Corsicana, TX",Micropolitan Statistical Area,3,53591
310,18660,"Cortland, NY",Micropolitan Statistical Area,1,46809
310,18660,"Cortland, NY",Micropolitan Statistical Area,2,46723
310,18660,"Cortland, NY",Micropolitan Statistical Area,3,46311
310,18740,"Coshocton, OH",Micropolitan Statistical Area,1,36612
310,18740,"Coshocton, OH",Micropolitan Statistical Area,2,36548
310,18740,"Coshocton, OH",Micropolitan Statistical Area,3,36618
310,18780,"Craig, CO",Micropolitan Statistical Area,1,13292
310,18780,"Craig, CO",Micropolitan Statistical Area,2,13267
310,18780,"Craig, CO",Micropolitan Statistical Area,3,13185
310,18820,"Crawfordsville, IN",Micropolitan Statistical Area,1,37936
310,18820,"Crawfordsville, IN",Micropolitan Statistical Area,2,37932
310,18820,"Crawfordsville, IN",Micropolitan Statistical Area,3,38063
310,18860,"Crescent City, CA",Micropolitan Statistical Area,1,27743
310,18860,"Crescent City, CA",Micropolitan Statistical Area,2,27709
310,18860,"Crescent City, CA",Micropolitan Statistical Area,3,28100
310,18900,"Crossville, TN",Micropolitan Statistical Area,1,61145
310,18900,"Crossville, TN",Micropolitan Statistical Area,2,61272
310,18900,"Crossville, TN",Micropolitan Statistical Area,3,62451
310,18980,"Cullman, AL",Micropolitan Statistical Area,1,87866
310,18980,"Cullman, AL",Micropolitan Statistical Area,2,88044
310,18980,"Cullman, AL",Micropolitan Statistical Area,3,89496
310,19000,"Cullowhee, NC",Micropolitan Statistical Area,1,57226
310,19000,"Cullowhee, NC",Micropolitan Statistical Area,2,57217
310,19000,"Cullowhee, NC",Micropolitan Statistical Area,3,57546
310,19220,"Danville, KY",Micropolitan Statistical Area,1,54889
310,19220,"Danville, KY",Micropolitan Statistical Area,2,54939
310,19220,"Danville, KY",Micropolitan Statistical Area,3,54990
310,19260,"Danville, VA",Micropolitan Statistical Area,1,103091
310,19260,"Danville, VA",Micropolitan Statistical Area,2,102777
310,19260,"Danville, VA",Micropolitan Statistical Area,3,102187
310,19420,"Dayton, TN",Micropolitan Statistical Area,1,32870
310,19420,"Dayton, TN",Micropolitan Statistical Area,2,32903
310,19420,"Dayton, TN",Micropolitan Statistical Area,3,33136
310,19540,"Decatur, IN",Micropolitan Statistical Area,1,35809
310,19540,"Decatur, IN",Micropolitan Statistical Area,2,35826
310,19540,"Decatur, IN",Micropolitan Statistical Area,3,35961
310,19580,"Defiance, OH",Micropolitan Statistical Area,1,38286
310,19580,"Defiance, OH",Micropolitan Statistical Area,2,38227
310,19580,"Defiance, OH",Micropolitan Statistical Area,3,38144
310,19620,"Del Rio, TX",Micropolitan Statistical Area,1,47586
310,19620,"Del Rio, TX",Micropolitan Statistical Area,2,47582
310,19620,"Del Rio, TX",Micropolitan Statistical Area,3,47564
310,19700,"Deming, NM",Micropolitan Statistical Area,1,25427
310,19700,"Deming, NM",Micropolitan Statistical Area,2,25420
310,19700,"Deming, NM",Micropolitan Statistical Area,3,25532
310,19760,"DeRidder, LA",Micropolitan Statistical Area,1,36549
310,19760,"DeRidder, LA",Micropolitan Statistical Area,2,36573
310,19760,"DeRidder, LA",Micropolitan Statistical Area,3,36584
310,19860,"Dickinson, ND",Micropolitan Statistical Area,1,34591
310,19860,"Dickinson, ND",Micropolitan Statistical Area,2,34736
310,19860,"Dickinson, ND",Micropolitan Statistical Area,3,34001
310,19940,"Dixon, IL",Micropolitan Statistical Area,1,34145
310,19940,"Dixon, IL",Micropolitan Statistical Area,2,34021
310,19940,"Dixon, IL",Micropolitan Statistical Area,3,34049
310,19980,"Dodge City, KS",Micropolitan Statistical Area,1,34287
310,19980,"Dodge City, KS",Micropolitan Statistical Area,2,34206
310,19980,"Dodge City, KS",Micropolitan Statistical Area,3,34159
310,20060,"Douglas, GA",Micropolitan Statistical Area,1,51378
310,20060,"Douglas, GA",Micropolitan Statistical Area,2,51348
310,20060,"Douglas, GA",Micropolitan Statistical Area,3,51777
310,20140,"Dublin, GA",Micropolitan Statistical Area,1,65165
310,20140,"Dublin, GA",Micropolitan Statistical Area,2,65055
310,20140,"Dublin, GA",Micropolitan Statistical Area,3,65013
310,20180,"DuBois, PA",Micropolitan Statistical Area,1,80562
310,20180,"DuBois, PA",Micropolitan Statistical Area,2,80394
310,20180,"DuBois, PA",Micropolitan Statistical Area,3,80082
310,20300,"Dumas, TX",Micropolitan Statistical Area,1,21358
310,20300,"Dumas, TX",Micropolitan Statistical Area,2,21273
310,20300,"Dumas, TX",Micropolitan Statistical Area,3,21118
310,20340,"Duncan, OK",Micropolitan Statistical Area,1,42848
310,20340,"Duncan, OK",Micropolitan Statistical Area,2,42753
310,20340,"Duncan, OK",Micropolitan Statistical Area,3,43129
310,20420,"Durango, CO",Micropolitan Statistical Area,1,55638
310,20420,"Durango, CO",Micropolitan Statistical Area,2,55642
310,20420,"Durango, CO",Micropolitan Statistical Area,3,56250
310,20460,"Durant, OK",Micropolitan Statistical Area,1,46067
310,20460,"Durant, OK",Micropolitan Statistical Area,2,46293
310,20460,"Durant, OK",Micropolitan Statistical Area,3,47105
310,20540,"Dyersburg, TN",Micropolitan Statistical Area,1,36801
310,20540,"Dyersburg, TN",Micropolitan Statistical Area,2,36646
310,20540,"Dyersburg, TN",Micropolitan Statistical Area,3,36615
310,20580,"Eagle Pass, TX",Micropolitan Statistical Area,1,57887
310,20580,"Eagle Pass, TX",Micropolitan Statistical Area,2,57844
310,20580,"Eagle Pass, TX",Micropolitan Statistical Area,3,58056
310,20660,"Easton, MD",Micropolitan Statistical Area,1,37526
310,20660,"Easton, MD",Micropolitan Statistical Area,2,37456
310,20660,"Easton, MD",Micropolitan Statistical Area,3,37626
310,20780,"Edwards, CO",Micropolitan Statistical Area,1,55731
310,20780,"Edwards, CO",Micropolitan Statistical Area,2,55665
310,20780,"Edwards, CO",Micropolitan Statistical Area,3,55727
310,20820,"Effingham, IL",Micropolitan Statistical Area,1,34668
310,20820,"Effingham, IL",Micropolitan Statistical Area,2,34614
310,20820,"Effingham, IL",Micropolitan Statistical Area,3,34430
310,20900,"El Campo, TX",Micropolitan Statistical Area,1,41570
310,20900,"El Campo, TX",Micropolitan Statistical Area,2,41550
310,20900,"El Campo, TX",Micropolitan Statistical Area,3,41721
310,20980,"El Dorado, AR",Micropolitan Statistical Area,1,39054
310,20980,"El Dorado, AR",Micropolitan Statistical Area,2,38925
310,20980,"El Dorado, AR",Micropolitan Statistical Area,3,38340
310,21020,"Elizabeth City, NC",Micropolitan Statistical Area,1,53573
310,21020,"Elizabeth City, NC",Micropolitan Statistical Area,2,53642
310,21020,"Elizabeth City, NC",Micropolitan Statistical Area,3,53951
310,21120,"Elk City, OK",Micropolitan Statistical Area,1,22410
310,21120,"Elk City, OK",Micropolitan Statistical Area,2,22302
310,21120,"Elk City, OK",Micropolitan Statistical Area,3,22046
310,21180,"Elkins, WV",Micropolitan Statistical Area,1,27932
310,21180,"Elkins, WV",Micropolitan Statistical Area,2,27852
310,21180,"Elkins, WV",Micropolitan Statistical Area,3,27806
310,21220,"Elko, NV",Micropolitan Statistical Area,1,55557
310,21220,"Elko, NV",Micropolitan Statistical Area,2,55597
310,21220,"Elko, NV",Micropolitan Statistical Area,3,55818
310,21260,"Ellensburg, WA",Micropolitan Statistical Area,1,44337
310,21260,"Ellensburg, WA",Micropolitan Statistical Area,2,44589
310,21260,"Ellensburg, WA",Micropolitan Statistical Area,3,45499
310,21380,"Emporia, KS",Micropolitan Statistical Area,1,34751
310,21380,"Emporia, KS",Micropolitan Statistical Area,2,34664
310,21380,"Emporia, KS",Micropolitan Statistical Area,3,34596
310,21460,"Enterprise, AL",Micropolitan Statistical Area,1,53465
310,21460,"Enterprise, AL",Micropolitan Statistical Area,2,53565
310,21460,"Enterprise, AL",Micropolitan Statistical Area,3,54174
310,21540,"Escanaba, MI",Micropolitan Statistical Area,1,36903
310,21540,"Escanaba, MI",Micropolitan Statistical Area,2,36842
310,21540,"Escanaba, MI",Micropolitan Statistical Area,3,36826
310,21580,"Espa駉la, NM",Micropolitan Statistical Area,1,40363
310,21580,"Espa駉la, NM",Micropolitan Statistical Area,2,40264
310,21580,"Espa駉la, NM",Micropolitan Statistical Area,3,40179
310,21640,"Eufaula, AL-GA",Micropolitan Statistical Area,1,27458
310,21640,"Eufaula, AL-GA",Micropolitan Statistical Area,2,27404
310,21640,"Eufaula, AL-GA",Micropolitan Statistical Area,3,27207
310,21700,"Eureka-Arcata, CA",Micropolitan Statistical Area,1,136463
310,21700,"Eureka-Arcata, CA",Micropolitan Statistical Area,2,136351
310,21700,"Eureka-Arcata, CA",Micropolitan Statistical Area,3,136310
310,21740,"Evanston, WY",Micropolitan Statistical Area,1,20450
310,21740,"Evanston, WY",Micropolitan Statistical Area,2,20441
310,21740,"Evanston, WY",Micropolitan Statistical Area,3,20635
310,21840,"Fairfield, IA",Micropolitan Statistical Area,1,15663
310,21840,"Fairfield, IA",Micropolitan Statistical Area,2,15659
310,21840,"Fairfield, IA",Micropolitan Statistical Area,3,15647
310,21860,"Fairmont, MN",Micropolitan Statistical Area,1,20025
310,21860,"Fairmont, MN",Micropolitan Statistical Area,2,19970
310,21860,"Fairmont, MN",Micropolitan Statistical Area,3,19915
310,21900,"Fairmont, WV",Micropolitan Statistical Area,1,56205
310,21900,"Fairmont, WV",Micropolitan Statistical Area,2,56157
310,21900,"Fairmont, WV",Micropolitan Statistical Area,3,56001
310,21980,"Fallon, NV",Micropolitan Statistical Area,1,25516
310,21980,"Fallon, NV",Micropolitan Statistical Area,2,25539
310,21980,"Fallon, NV",Micropolitan Statistical Area,3,25723
310,22060,"Faribault-Northfield, MN",Micropolitan Statistical Area,1,67097
310,22060,"Faribault-Northfield, MN",Micropolitan Statistical Area,2,67030
310,22060,"Faribault-Northfield, MN",Micropolitan Statistical Area,3,67262
310,22100,"Farmington, MO",Micropolitan Statistical Area,1,66922
310,22100,"Farmington, MO",Micropolitan Statistical Area,2,66900
310,22100,"Farmington, MO",Micropolitan Statistical Area,3,67541
310,22260,"Fergus Falls, MN",Micropolitan Statistical Area,1,60081
310,22260,"Fergus Falls, MN",Micropolitan Statistical Area,2,60024
310,22260,"Fergus Falls, MN",Micropolitan Statistical Area,3,60046
310,22280,"Fernley, NV",Micropolitan Statistical Area,1,59235
310,22280,"Fernley, NV",Micropolitan Statistical Area,2,59431
310,22280,"Fernley, NV",Micropolitan Statistical Area,3,60903
310,22300,"Findlay, OH",Micropolitan Statistical Area,1,74920
310,22300,"Findlay, OH",Micropolitan Statistical Area,2,74830
310,22300,"Findlay, OH",Micropolitan Statistical Area,3,74656
310,22340,"Fitzgerald, GA",Micropolitan Statistical Area,1,17194
310,22340,"Fitzgerald, GA",Micropolitan Statistical Area,2,17153
310,22340,"Fitzgerald, GA",Micropolitan Statistical Area,3,17158
310,22580,"Forest City, NC",Micropolitan Statistical Area,1,64444
310,22580,"Forest City, NC",Micropolitan Statistical Area,2,64421
310,22580,"Forest City, NC",Micropolitan Statistical Area,3,64586
310,22620,"Forrest City, AR",Micropolitan Statistical Area,1,23090
310,22620,"Forrest City, AR",Micropolitan Statistical Area,2,23046
310,22620,"Forrest City, AR",Micropolitan Statistical Area,3,22739
310,22700,"Fort Dodge, IA",Micropolitan Statistical Area,1,36999
310,22700,"Fort Dodge, IA",Micropolitan Statistical Area,2,36954
310,22700,"Fort Dodge, IA",Micropolitan Statistical Area,3,37147
310,22780,"Fort Leonard Wood, MO",Micropolitan Statistical Area,1,53955
310,22780,"Fort Leonard Wood, MO",Micropolitan Statistical Area,2,53964
310,22780,"Fort Leonard Wood, MO",Micropolitan Statistical Area,3,53816
310,22800,"Fort Madison-Keokuk, IA-IL-MO",Micropolitan Statistical Area,1,57809
310,22800,"Fort Madison-Keokuk, IA-IL-MO",Micropolitan Statistical Area,2,57696
310,22800,"Fort Madison-Keokuk, IA-IL-MO",Micropolitan Statistical Area,3,57351
310,22820,"Fort Morgan, CO",Micropolitan Statistical Area,1,29111
310,22820,"Fort Morgan, CO",Micropolitan Statistical Area,2,29065
310,22820,"Fort Morgan, CO",Micropolitan Statistical Area,3,29008
310,22840,"Fort Payne, AL",Micropolitan Statistical Area,1,71608
310,22840,"Fort Payne, AL",Micropolitan Statistical Area,2,71630
310,22840,"Fort Payne, AL",Micropolitan Statistical Area,3,71813
310,22860,"Fort Polk South, LA",Micropolitan Statistical Area,1,48750
310,22860,"Fort Polk South, LA",Micropolitan Statistical Area,2,48582
310,22860,"Fort Polk South, LA",Micropolitan Statistical Area,3,48027
310,23140,"Frankfort, IN",Micropolitan Statistical Area,1,33190
310,23140,"Frankfort, IN",Micropolitan Statistical Area,2,33151
310,23140,"Frankfort, IN",Micropolitan Statistical Area,3,33065
310,23180,"Frankfort, KY",Micropolitan Statistical Area,1,75393
310,23180,"Frankfort, KY",Micropolitan Statistical Area,2,75438
310,23180,"Frankfort, KY",Micropolitan Statistical Area,3,75717
310,23240,"Fredericksburg, TX",Micropolitan Statistical Area,1,26725
310,23240,"Fredericksburg, TX",Micropolitan Statistical Area,2,26732
310,23240,"Fredericksburg, TX",Micropolitan Statistical Area,3,27297
310,23300,"Freeport, IL",Micropolitan Statistical Area,1,44630
310,23300,"Freeport, IL",Micropolitan Statistical Area,2,44457
310,23300,"Freeport, IL",Micropolitan Statistical Area,3,44021
310,23340,"Fremont, NE",Micropolitan Statistical Area,1,37167
310,23340,"Fremont, NE",Micropolitan Statistical Area,2,37102
310,23340,"Fremont, NE",Micropolitan Statistical Area,3,37103
310,23380,"Fremont, OH",Micropolitan Statistical Area,1,58896
310,23380,"Fremont, OH",Micropolitan Statistical Area,2,58832
310,23380,"Fremont, OH",Micropolitan Statistical Area,3,58715
310,23500,"Gaffney, SC",Micropolitan Statistical Area,1,56216
310,23500,"Gaffney, SC",Micropolitan Statistical Area,2,56179
310,23500,"Gaffney, SC",Micropolitan Statistical Area,3,56052
310,23620,"Gainesville, TX",Micropolitan Statistical Area,1,41668
310,23620,"Gainesville, TX",Micropolitan Statistical Area,2,41697
310,23620,"Gainesville, TX",Micropolitan Statistical Area,3,42244
310,23660,"Galesburg, IL",Micropolitan Statistical Area,1,49967
310,23660,"Galesburg, IL",Micropolitan Statistical Area,2,49736
310,23660,"Galesburg, IL",Micropolitan Statistical Area,3,49268
310,23700,"Gallup, NM",Micropolitan Statistical Area,1,72902
310,23700,"Gallup, NM",Micropolitan Statistical Area,2,72630
310,23700,"Gallup, NM",Micropolitan Statistical Area,3,71780
310,23780,"Garden City, KS",Micropolitan Statistical Area,1,42453
310,23780,"Garden City, KS",Micropolitan Statistical Area,2,42268
310,23780,"Garden City, KS",Micropolitan Statistical Area,3,41998
310,23820,"Gardnerville Ranchos, NV",Micropolitan Statistical Area,1,49488
310,23820,"Gardnerville Ranchos, NV",Micropolitan Statistical Area,2,49468
310,23820,"Gardnerville Ranchos, NV",Micropolitan Statistical Area,3,49870
310,23860,"Georgetown, SC",Micropolitan Statistical Area,1,63404
310,23860,"Georgetown, SC",Micropolitan Statistical Area,2,63440
310,23860,"Georgetown, SC",Micropolitan Statistical Area,3,63921
310,23940,"Gillette, WY",Micropolitan Statistical Area,1,61045
310,23940,"Gillette, WY",Micropolitan Statistical Area,2,61103
310,23940,"Gillette, WY",Micropolitan Statistical Area,3,60461
310,23980,"Glasgow, KY",Micropolitan Statistical Area,1,54771
310,23980,"Glasgow, KY",Micropolitan Statistical Area,2,54716
310,23980,"Glasgow, KY",Micropolitan Statistical Area,3,54893
310,24060,"Glenwood Springs, CO",Micropolitan Statistical Area,1,79043
310,24060,"Glenwood Springs, CO",Micropolitan Statistical Area,2,79118
310,24060,"Glenwood Springs, CO",Micropolitan Statistical Area,3,79509
310,24100,"Gloversville, NY",Micropolitan Statistical Area,1,53324
310,24100,"Gloversville, NY",Micropolitan Statistical Area,2,53160
310,24100,"Gloversville, NY",Micropolitan Statistical Area,3,53116
310,24180,"Granbury, TX",Micropolitan Statistical Area,1,61598
310,24180,"Granbury, TX",Micropolitan Statistical Area,2,61953
310,24180,"Granbury, TX",Micropolitan Statistical Area,3,64222
310,24330,"Grand Rapids, MN",Micropolitan Statistical Area,1,45014
310,24330,"Grand Rapids, MN",Micropolitan Statistical Area,2,44984
310,24330,"Grand Rapids, MN",Micropolitan Statistical Area,3,45070
