Id	CreateTime	Title	Comment	Play	Share	Dig	Duration	AuthorId	AuthorFollower	AuthorHeart	AuthorVideoCount	Day	Keyword
7202312263552847110	2023-02-20 18:50:04	#ontario #ohiotrain #ohiotraincrash #ohio  #scary #scarytok 	264	111100	259	2941	12	6643127954388959237	111	3617	33	20230220	Derail
7202332638248635694	2023-02-20 20:09:20	@straightouttasalem #witchtok #ohio #trainderail 	819	111100	265	18300	60	6773034498277803014	143300	2000000	160	20230220	Derail
7202724579058519339	2023-02-21 21:30:10	Water damage under the railroad tracks in Colfax, WV. Why dont the railroad compamies keep up on maintence!?! This stuff causes trains to derailing! #traindereailment #chemicalspill #wearenext #accountability #environment #trains #conspiracy 	6959	2800000	13000	223900	30	7128486784411386926	8141	227000	10	20230221	Derail
7202977696257756459	2023-02-22 13:52:29	#trainderailed #eastpalestine #newspringfield #railroad #norfolk #norfolksouthern 	3707	398200	3581	42000	38	6646321172161363974	1479	66900	256	20230222	Derail
7202993201584573739	2023-02-22 14:52:33	Replying to @brittanybyrdd The more you know. #railroad #derail #themoreyouknow #conspiracy #conspiracytiktok  #fyp #getloud #questioneverything #foryou #whatsgoingon #tellmelies  #greenscreen #greenscreenvideo 	765	102300	1726	18600	40	7054530759027409966	67600	679800	151	20230222	Derail
7203041346947468586	2023-02-22 17:59:23	There was another freight train derailment Tuesday in Nebraska where more than 30 Union Pacific cars loaded with coal went off the tracks. #nebraska #ohioderailement #ohio #trainderailment #coal 	496	170000	485	7648	12	7059830645314946095	636600	20400000	1029	20230222	Derail
7203054128040496430	2023-02-22 18:48:59	Today’s World News - February 23, 2023 #worldnews #newstiktok #news #trainderailed #mystery  1. Mysterious Metal Sphere in Japan 2. In the US, EPA to clean up Toxic Chemicals 3. UK rationing food in supermarkets	36	268600	105	6260	33	7178893145951700014	318900	1900000	49	20230222	Derail
7203098971215105322	2023-02-22 21:43:00	FYI this was the rain in Pennsylvania today #ohio #eastpalestine #acidrain #train #trainderailed #ohiotrain #chemicals 	0	1600000	10200	114600	15	6532006764655689730	2551	122200	9	20230222	Derail
7203098971215105322	2023-02-22 21:43:00	FYI this was the rain in Pennsylvania today #ohio #eastpalestine #acidrain #train #trainderailed #ohiotrain #chemicals 	0	1600000	10200	114600	15	6532006764655689730	2551	122200	9	20230222	Derail
7203098971215105322	2023-02-22 21:43:00	FYI this was the rain in Pennsylvania today #ohio #eastpalestine #acidrain #train #trainderailed #ohiotrain #chemicals 	0	1600000	10200	114600	15	6532006764655689730	2551	122200	9	20230222	Derail
7203360670992076075	2023-02-23 14:38:33	#stitch with @revup.hu Wellll then.. #train #railroad #trainderail #europe #america #trains 	2918	2300000	479	166300	15	7146563524449600554	541	167500	12	20230223	Derail
7203598104078093570	2023-02-24 05:59:48	Four weeks on, the effects of a train derailment in Ohio, that resulted in a devastating chemical spill, are starting to be felt. It comes as the federal US agency investigating the incident said it was “100 per cent preventable”. Click the link in our bio for the full story by Farrah Tomazin. #ohio #eastpalestine #ohiotrainderailment	3231	411600	4104	49300	89	6704815851298096134	60400	2300000	1104	20230224	Derail
7203718846488956206	2023-02-24 13:48:30	KEEPIN’ AN EYE ON THIS ONE 👀 #quiverquant #eastpalestine #ohio #news #stocks #finance #learnontiktok #fyp 	1458	1700000	3895	143600	123	6922780327602799622	1200000	8600000	412	20230224	Derail
7204560439903079726	2023-02-26 20:14:16	Have you guys ever seen a railess train before? Well now you have... Credits:Unknown  #railfan #of #trains #train #railways #rail #railroad #railfans #railway #instagram #trainspotting #world #railfanning #photography #trainphotography #railroadphotography #railwayphotography #indianrailways #locomotive #trainstagram #trainspotter #fr #worldwide #graffiti #nerds #express #rails #trb #railwaystation #trainstation #zug #modeltrains #rails #fr #freights #eisenbahnfotografie #transport #derailed	239	195300	176	6851	33	7013223835114636293	1287	11400	7	20230226	Derail
7205305117774499118	2023-02-28 20:23:57		84	4617	91	397	79	6897036301834159110	2760	14100	87	20230228	Derail
7196214716937637163	2023-02-04 08:29:32	#breakingnews #ohio #eastpalestine #norfolksouthern #railroad #derailment #chemicalspill #hazmat 	3718	1900000	15700	157700	85	6986836142843298821	20700	431800	159	20230204	Derailment
7196472265066777898	2023-02-05 01:08:02	This train derailed in Ohio #foryou #train #ohio   	2376	206700	134	16100	21	54019225677217792	6900000	459900000	406	20230205	Derailment
7196516486507351342	2023-02-05 03:59:38	Train derailment in East Palestine, OH 2/3/23. Evacuated last night, but safe at home tonight #GetCrackin #fyp #fypシ゚viral  #trainderailed #trainderailment #eastpalestine #onlyinohio #train #trainderailed	107	74600	330	2742	60	6846451918425424902	521	9831	33	20230205	Derailment
7196673926842354990	2023-02-05 14:10:44	#trainmaster #railroad #train #fyp #GetCrackin #fypシ #fypage #fypシ゚viral #derailment #shortline 	1268	129100	728	4778	35	6760750881585447941	1573	8461	50	20230205	Derailment
7196903178548366638	2023-02-06 05:00:22	#ohio #evacuation #explosion #fire #trainderailed #hazardous #fyp #foryou #trendingvideo #caution #eastpalestine 	740	1200000	2764	14800	16	7014279127235183621	38900	783200	173	20230206	Derailment
7196982540870405422	2023-02-06 10:09:41	just happened overnight in Palestine Ohio. please be careful everyone. #ohio #breakingnews #palestine #train #derailment 	204	224600	1253	3671	85	6897326807193125893	1038	9008	320	20230206	Derailment
7197106720722652462	2023-02-06 18:10:02	Officials say the potential explosion could unleash toxic gas and blast deadly shrapnel for up to a mile. #ohio #ohiotrain #derail #train #eastpalestine #emergency #evacuation  	128	100400	503	2262	47	7108767708096578606	538300	11100000	423	20230206	Derailment
7197130442489793838	2023-02-06 19:42:05	DANGER!   #evacuation #eastpalestineohio #trainderailed #explosion #viral #scary #GetCrackin #disaster #fyp #ohio #iloveeastpalestine #doritostriangletryout #trainderailment #	459	166700	880	2886	141	6993094527101060102	5941	74700	147	20230206	Derailment
7197136842771189038	2023-02-06 20:06:55	A 150-car freight train derailed in Ohio. Now, authorities are concerned about toxic fumes being released and a potential explosion ... 	211	190800	1225	6283	47	6781531515165033477	2100000	83700000	2272	20230206	Derailment
7197166765598641450	2023-02-06 22:02:58	Controlled explosion of derailed train. #eastpalestine #eastpalestineohio 	623	266400	615	9582	27	6606733169637588997	7455	1900000	7	20230206	Derailment
7197185835509222698	2023-02-06 23:16:58	Toxic train derailment in Ohio today February 6 2023 #train #derailed #derailment #ohio #toxic #deadly #released #emergency 	217	209800	875	2352	145	6865698921956590597	5644	57100	232	20230206	Derailment
7197191393574473003	2023-02-06 23:38:33	#fyp #fypシ゚viral #trainderailed #trainderailment #eastpalestine #eastpalestineohio #controlledburn #vinylchloride 	847	141200	465	5517	45	6846451918425424902	521	9831	33	20230206	Derailment
7197222374050270510	2023-02-07 01:38:44	The controlled release of hazardous materials at a train derailment site in East Palestine, Ohio, began Monday afternoon when a boom was followed by a new, large plume of black smoke. #cnn #news 	74	15400	59	340	163	6971822573634978822	1500000	13500000	1125	20230207	Derailment
7197232439377546542	2023-02-07 02:17:50	Anyone elses stomach drop. 3am #trainderail #evacuation #eastpalestine 	597	752400	1223	35500	9	6645511584607780869	985	36800	16	20230207	Derailment
7197262038920351022	2023-02-07 04:12:38	Feb. 3rd a Train derailed in East Palestine, Ohio  Im losing everything 😔 #fyp #train #derailed #eastpalestine #trainaccident #greenscreen 	146	85300	95	1626	32	6590521154318352389	1734	78300	45	20230207	Derailment
7197262870793473322	2023-02-07 04:15:53	I’ve been away from TikTok dealing with some family things, but I had to come back to talk about this massive environmental disaster. #eastpalestine #eastpalestineohio #trainderailed #trainderailment #norfolksouthern #railway #chemicalspill #explosion #pittsburgh #pennsylvania #westernpa #greenscreen 	10100	7500000	73700	679500	175	6742947452208514054	283700	4900000	323	20230207	Derailment
7197460447908433198	2023-02-07 17:02:40	A train derailing has always been my biggest fear, February 3rd it actually happened. Living near train tracks has always been scary but now every time I hear a train I’ll panic.  Me and my two dogs and my brother have had to relocate. Hundreds on hotels, food, gas and necessities. I grabbed two small bags of clothes, and my dogs and their food. Barely enough to make it a week.  It doesn’t feel real, going back doesn’t seem like an option. Toxic chemicals in the air and water. Everything is ruined. #fyp #train #derailment #feb3rd #disaster 	168	111100	257	5442	20	2204407	1404	35500	46	20230207	Derailment
7197492494777568555	2023-02-07 19:07:03	Currently in East Palistine, Ohio a train derails full if chemicals  #OhNo #Fyp #foryoupage #ThisisCrazy #ControlledReleased #HazMat #Wtf 	41	75500	98	643	26	6806811061795849222	1018	4628	101	20230207	Derailment
7197643333987093802	2023-02-08 04:52:21	Replying to @iwishmynamewasterry it’s important for affected people to document everything they can.  #eastpalestine #eastpalestineohio #trainderailed #trainderailment #norfolksouthern #railway #chemicalspill #explosion #pittsburgh #pennsylvania #westernpa #beavercountypa #lawrencecountypa #akron #cleveland #uscsb #environmentaldisaster 	455	186200	516	18700	54	6742947452208514054	283700	4900000	323	20230208	Derailment
7197671708776500526	2023-02-08 06:42:29	Did the EPA lie about water contamination in #eastpalestineohio ? Can the citizens trust the results we're being told? #trainderail #eastpalestine #ohio #chemicalspill #deadfish #epa #environmentalprotectionagency 	426	180300	330	3647	70	6986836142843298821	20700	431800	159	20230208	Derailment
7197810697965948206	2023-02-08 15:41:51	Officials conducted a 'controlled release' of vinyl chloride from 5 train cars after a derailment in Ohio, preventing an explosion...but residents still don't know when it will be safe for them to return to their homes	472	278100	2410	14300	82	6650201683875299333	5900000	210400000	2127	20230208	Derailment
7197945679539391790	2023-02-09 00:25:31	A first aerial look today at the East Palatine Ohio Train Derailment Chemical Containment and Remediation. #fyp #viral #eastpalestine  #derailment #news #breaking #chemical #ohio 	1534	951600	960	27200	11	6811126643027395590	1292	170900	352	20230209	Derailment
7198001682712923438	2023-02-09 04:02:55	we need answers...... train derailment in East Palestine Ohio.... #ThisWasntRight #northfolksouthernWeNeedAnwsers 	161	138200	378	4247	61	6862116360353235973	7423	9870	749	20230209	Derailment
7198042708026477867	2023-02-09 06:42:50	Dewine’s phone went off with the emergency alert sound in the middle of it😅 #eastpalestine #eastpalestineohio #trainderailed #trainderailment #norfolksouthern #railway #chemicalspill #explosion #pittsburgh #pennsylvania #westernpa #beavercountypa #lawrencecountypa #akron #cleveland #uscsb #environmentaldisaster 	2473	832900	4209	109700	170	6742947452208514054	283700	4900000	323	20230209	Derailment
7198177336892591406	2023-02-09 15:24:42	#norfolksouthern the people deserve answers how this happened! #trainderailed #chemicalspill  #manmadedisaster #horrifiedlooksfromeveryoneintheroom #fyp	1622	4800000	965	223900	7	6776833712866837509	37800	1100000	140	20230209	Derailment
7198218725303029034	2023-02-09 18:05:24	A reporter for NewsNation was arrested at the scene of a Gov. Mike DeWine press conference in Ohio on February 8. Correspondent Evan Lambert was reportedly conducting a live hit segment for the NewsNation program ‘Rush Hour’ about continued updates to the dangerous train derailment in East Palestine, OH. Per NewsNation, ‘Lambert finished the live report but was then asked to leave by authorities, who tried to forcibly remove him from the event.’ Lambert now faces disorderly conduct and criminal trespassing charges. #ohio #train #news #reporter #arrested 	13200	3000000	19300	264300	41	6650201683875299333	5900000	210400000	2127	20230209	Derailment
7198558629933452587	2023-02-10 16:04:32	#eastpalestine #eastpalestineohio #ohio #fyp #whattheydontwantyoutoknow 	6817	3600000	12800	331300	12	6634913481323724805	2491	332900	3	20230210	Derailment
7198639325066579246	2023-02-10 21:17:22	After officials completed a controlled release of a toxic chemical from a derailed #train in #Ohio, residents ordered to evacuate from the area were allowed to return.	481	426700	1655	14000	38	6652774777768427525	4100000	166700000	1592	20230210	Derailment
7198651391638900011	2023-02-10 22:04:12	#greenscreen #environmental #nativetiktok #norfolksouthern 	1618	1000000	3806	106000	41	6771601424667345926	7874	1700000	568	20230210	Derailment
7198704871007178026	2023-02-11 01:31:41	The Ohio derailment is an inflection point that shows that business will drive over our bodies to make a buck. #ohio #pennsylvania #norfolksouthern #eastpalestineohio #dewine #pearlmania500 #vinyl #mattberry we are backsliding 	23800	3900000	41700	594400	177	6912615643208827909	652200	19700000	431	20230211	Derailment
7198716158483139883	2023-02-11 02:15:28	#stitch with @lukeglavan SUPER IMPORTANT NEWS FROM OHIO — Potential environmental disaster following a train derailment #leftist #politics #usa #news #fyp #4u #education 	5669	1100000	11100	190300	152	6781462686195713029	267700	17300000	1399	20230211	Derailment
7199006356299369771	2023-02-11 21:01:34	#ohio chemical spill #chernobyl - nothing to see here according to the gov… 🙄 - also fcvk the media	7675	1800000	15300	220500	110	6802449335906911238	768600	45100000	954	20230211	Derailment
7199031903649926443	2023-02-11 22:40:46	#stitch with @underthedesknews  I feel like I’m the only person not just repeating someone else’s reporting on this.  #eastpalestine #eastpalestineohio #trainderailed #trainderailment #norfolksouthern #railway #chemicalspill #explosion #pittsburgh #pennsylvania #westernpa #beavercountypa #lawrencecountypa #akron #cleveland #uscsb #environmentaldisaster #epa #enviromentalprotection. 	5564	4000000	11000	660500	59	6742947452208514054	283700	4900000	323	20230211	Derailment
